13/may/2022 08:13:48 DEBUG Info.getInfoXmlBusquedaAproximada:402 - ---------------%% valorAnterior: [LUPO], valorSolicitud: [LUPOS], esAproximadaCadena: false
16/may/2022 08:08:13 DEBUG InfoEstadoAgentes.getInfoEstadoAgentes:106 - Estado Sincrono: 2
16/may/2022 08:08:13 DEBUG InfoEstadoAgentes.getInfoEstadoAgentes:64 - ---------------------------------------------------------------------------Mon May 16 08:05:12 CEST 2022
16/may/2022 08:08:13 DEBUG InfoEstadoAgentes.getInfoEstadoAgentes:65 - Examinando agente 20.- SERVICIO EXTREMEÑO DE SALUD. SES -> 10.165.4.42/msc/msc.asp
16/may/2022 08:08:13 DEBUG EstadoAgentesHelper.comprobarOpAgente:526 - query comprobarOpAgente: select /*+ PARALLEL(8) */ R.cod_operacion,R.fecha_operacion from (select max(cod_operacion) cod_operacion from snsalud.registro_operaciones where cod_operacion>=2059603605 and cod_agente_origen=20 and cod_tipo_operacion in ('A002','A003')) A,snsalud.registro_operaciones R where R.cod_operacion=A.cod_operacion
16/may/2022 08:08:19 DEBUG InfoEstadoAgentes.getInfoEstadoAgentes:74 - infOperacionAgente (ASINCRONO): 2060764625|2022-05-16 08:03:48.0
16/may/2022 08:08:19 DEBUG InfoEstadoAgentes.getInfoEstadoAgentes:77 - Dias de diferencia: 0
16/may/2022 08:08:19 DEBUG InfoEstadoAgentes.getInfoEstadoAgentes:88 - Estado Asincrono: 0
16/may/2022 08:08:19 DEBUG EstadoAgentesHelper.comprobarOpAgente:526 - query comprobarOpAgente: select /*+ PARALLEL(8) */ R.cod_operacion,R.fecha_operacion from (select max(cod_operacion) cod_operacion from snsalud.registro_operaciones where cod_operacion>=2059161895 and cod_agente_origen=20 and cod_tipo_operacion in ('A006','A007','A008')) A,snsalud.registro_operaciones R where R.cod_operacion=A.cod_operacion
16/may/2022 08:08:26 DEBUG InfoEstadoAgentes.getInfoEstadoAgentes:92 - infOperacionAgente (SINCRONO): 2059946085|2022-05-13 14:37:23.0
16/may/2022 08:08:26 DEBUG InfoEstadoAgentes.getInfoEstadoAgentes:106 - Estado Sincrono: 2
16/may/2022 08:08:26 DEBUG InfoEstadoAgentes.getInfoEstadoAgentes:64 - ---------------------------------------------------------------------------Mon May 16 08:05:12 CEST 2022
16/may/2022 08:08:26 DEBUG InfoEstadoAgentes.getInfoEstadoAgentes:65 - Examinando agente 21.- SERVICIO RIOJANO DE SALUD -> tsi1_larioja.seris.es/msc/msc.asp
16/may/2022 08:08:26 DEBUG EstadoAgentesHelper.comprobarOpAgente:526 - query comprobarOpAgente: select /*+ PARALLEL(8) */ R.cod_operacion,R.fecha_operacion from (select max(cod_operacion) cod_operacion from snsalud.registro_operaciones where cod_operacion>=2059496389 and cod_agente_origen=21 and cod_tipo_operacion in ('A002','A003')) A,snsalud.registro_operaciones R where R.cod_operacion=A.cod_operacion
16/may/2022 08:08:32 DEBUG InfoEstadoAgentes.getInfoEstadoAgentes:74 - infOperacionAgente (ASINCRONO): 2060694752|2022-05-16 00:00:12.0
16/may/2022 08:08:32 DEBUG InfoEstadoAgentes.getInfoEstadoAgentes:77 - Dias de diferencia: 0
16/may/2022 08:08:32 DEBUG InfoEstadoAgentes.getInfoEstadoAgentes:88 - Estado Asincrono: 0
16/may/2022 08:08:32 DEBUG EstadoAgentesHelper.comprobarOpAgente:526 - query comprobarOpAgente: select /*+ PARALLEL(8) */ R.cod_operacion,R.fecha_operacion from (select max(cod_operacion) cod_operacion from snsalud.registro_operaciones where cod_operacion>=2059319561 and cod_agente_origen=21 and cod_tipo_operacion in ('A006','A007','A008')) A,snsalud.registro_operaciones R where R.cod_operacion=A.cod_operacion
16/may/2022 08:08:39 DEBUG InfoEstadoAgentes.getInfoEstadoAgentes:92 - infOperacionAgente (SINCRONO): 2060098748|2022-05-13 17:28:24.0
16/may/2022 08:08:39 DEBUG InfoEstadoAgentes.getInfoEstadoAgentes:106 - Estado Sincrono: 2
16/may/2022 08:08:39 DEBUG InfoEstadoAgentes.getInfoEstadoAgentes:64 - ---------------------------------------------------------------------------Mon May 16 08:05:12 CEST 2022
16/may/2022 08:08:39 DEBUG InfoEstadoAgentes.getInfoEstadoAgentes:65 - Examinando agente 22.- SERVICIO MURCIANO DE SALUD -> filemon.carm.es/msc/msc.asp
16/may/2022 08:08:39 DEBUG EstadoAgentesHelper.comprobarOpAgente:526 - query comprobarOpAgente: select /*+ PARALLEL(8) */ R.cod_operacion,R.fecha_operacion from (select max(cod_operacion) cod_operacion from snsalud.registro_operaciones where cod_operacion>=2059602034 and cod_agente_origen=22 and cod_tipo_operacion in ('A002','A003')) A,snsalud.registro_operaciones R where R.cod_operacion=A.cod_operacion
16/may/2022 08:08:45 DEBUG InfoEstadoAgentes.getInfoEstadoAgentes:74 - infOperacionAgente (ASINCRONO): 2060351811|2022-05-14 11:52:32.0
16/may/2022 08:08:45 DEBUG InfoEstadoAgentes.getInfoEstadoAgentes:77 - Dias de diferencia: 1
16/may/2022 08:08:45 DEBUG InfoEstadoAgentes.getInfoEstadoAgentes:88 - Estado Asincrono: 1
16/may/2022 08:08:45 DEBUG EstadoAgentesHelper.comprobarOpAgente:526 - query comprobarOpAgente: select /*+ PARALLEL(8) */ R.cod_operacion,R.fecha_operacion from (select max(cod_operacion) cod_operacion from snsalud.registro_operaciones where cod_operacion>=2059603258 and cod_agente_origen=22 and cod_tipo_operacion in ('A006','A007','A008')) A,snsalud.registro_operaciones R where R.cod_operacion=A.cod_operacion
16/may/2022 08:08:51 DEBUG InfoEstadoAgentes.getInfoEstadoAgentes:92 - infOperacionAgente (SINCRONO): 2060762593|2022-05-16 07:50:23.0
16/may/2022 08:08:51 DEBUG InfoEstadoAgentes.getInfoEstadoAgentes:106 - Estado Sincrono: 0
16/may/2022 08:08:51 DEBUG InfoEstadoAgentes.getInfoEstadoAgentes:64 - ---------------------------------------------------------------------------Mon May 16 08:05:12 CEST 2022
16/may/2022 08:08:51 DEBUG InfoEstadoAgentes.getInfoEstadoAgentes:65 - Examinando agente 23.- CONSEJERIA DE SANIDAD DE LA COMUNIDAD DE MADRID -> salud.madrid.org/msc/msc.asp
16/may/2022 08:08:51 DEBUG EstadoAgentesHelper.comprobarOpAgente:526 - query comprobarOpAgente: select /*+ PARALLEL(8) */ R.cod_operacion,R.fecha_operacion from (select max(cod_operacion) cod_operacion from snsalud.registro_operaciones where cod_operacion>=2059603879 and cod_agente_origen=23 and cod_tipo_operacion in ('A002','A003')) A,snsalud.registro_operaciones R where R.cod_operacion=A.cod_operacion
16/may/2022 08:08:56 DEBUG InfoEstadoAgentes.getInfoEstadoAgentes:74 - infOperacionAgente (ASINCRONO): 2060765619|2022-05-16 08:08:19.0
16/may/2022 08:08:56 DEBUG InfoEstadoAgentes.getInfoEstadoAgentes:77 - Dias de diferencia: 0
16/may/2022 08:08:56 DEBUG InfoEstadoAgentes.getInfoEstadoAgentes:88 - Estado Asincrono: 0
16/may/2022 08:08:56 DEBUG EstadoAgentesHelper.comprobarOpAgente:526 - query comprobarOpAgente: select /*+ PARALLEL(8) */ R.cod_operacion,R.fecha_operacion from (select max(cod_operacion) cod_operacion from snsalud.registro_operaciones where cod_operacion>=2059603936 and cod_agente_origen=23 and cod_tipo_operacion in ('A006','A007','A008')) A,snsalud.registro_operaciones R where R.cod_operacion=A.cod_operacion
16/may/2022 08:09:02 DEBUG InfoEstadoAgentes.getInfoEstadoAgentes:92 - infOperacionAgente (SINCRONO): 2060655485|2022-05-15 19:06:56.0
16/may/2022 08:09:02 DEBUG InfoEstadoAgentes.getInfoEstadoAgentes:106 - Estado Sincrono: 0
16/may/2022 08:09:04 DEBUG InfoTraspasos.getInfoTraspasos:32 - getInfoTraspasos: INICIO
16/may/2022 08:09:04 DEBUG InfoTraspasos.getInfoTraspasos:33 - getInfoTraspasos: -------------------------------------
16/may/2022 08:09:04 DEBUG InfoTraspasos.getInfoBBDD:82 - getInfoBBDD: INICIO
16/may/2022 08:09:04 DEBUG QueryEstadoAgentes.generateQueryCambiosTraspasos:165 - generateQueryCambiosTraspasos: INICIO
16/may/2022 08:09:04 DEBUG Util.generateFecha:25 - generateFecha: INICIO
16/may/2022 08:09:04 DEBUG Util.generateFecha:58 - generateFecha: fecha: 2022-05-15
16/may/2022 08:09:04 DEBUG Util.generateFecha:59 - generateFecha: FIN
16/may/2022 08:09:04 DEBUG QueryEstadoAgentes.generateQueryCambiosTraspasos:201 - generateQueryCambiosTraspasos: query:  SELECT /*+ PARALLEL(8) */ replace(replace(h2.valor_solicitud,'<valor>',''),'</valor>','') ca_actual,replace(replace(h2.valor_anterior,'<valor>',''),'</valor>','') ca_anterior, h.*,  dp.NOMBRE, dp.APELLIDO1, dp.APELLIDO2, dp.COD_SEXO, TO_CHAR(dp.FECHA_NAC, 'dd/mm/yyyy') FECHA  FROM  snsalud.registro_operaciones r, snsalud.historico_mod_usuarios h , snsalud.historico_mod_usuarios h2, snsalud.datos_personales dp  WHERE r.FECHA_OPERACION BETWEEN TO_DATE('2020-05-14 00:00','YYYY-MM-DD HH24:MI') AND TO_DATE('2020-05-14 23:59','YYYY-MM-DD HH24:MI') AND   h.COD_USUARIO_SNS    = dp.COD_USUARIO_SNS  AND   r.COD_TIPO_OPERACION = 'A005'  AND   h.COD_OPERACION      = r.COD_OPERACION_MAESTRA  AND   h2.COD_OPERACION     = r.COD_OPERACION  AND replace(replace(h2.valor_solicitud,'<valor>',''),'</valor>','') <> '21'  AND  (   h.campos_afectados LIKE '%nombre<%'        OR h.campos_afectados LIKE '%apel%'        OR h.campos_afectados LIKE '%apel%'        OR h.campos_afectados LIKE '%sexo%'        OR h.campos_afectados LIKE '%fecha_nac%'        OR h.campos_afectados LIKE '%dni<%'        OR h.campos_afectados LIKE '%naf_titular%'        OR h.campos_afectados LIKE '%naf<%'       )  ORDER BY 1 
16/may/2022 08:09:04 DEBUG QueryEstadoAgentes.generateQueryCambiosTraspasos:202 - generateQueryCambiosTraspasos: FIN
16/may/2022 08:09:14 DEBUG InfoTraspasos.getInfoBBDD:193 - getInfoBBDD: FIN
16/may/2022 08:09:14 DEBUG Info.getInfoBBDDTraspasosTotal:871 - getInfoBBDDTraspasosTotal: INICIO
16/may/2022 08:09:14 DEBUG QueryEstadoAgentes.generateQueryTotalTraspasos:317 - generateQueryTotalTraspasos: INICIO
16/may/2022 08:09:14 DEBUG Util.generateFecha:25 - generateFecha: INICIO
16/may/2022 08:09:14 DEBUG Util.generateFecha:58 - generateFecha: fecha: 2022-05-15
16/may/2022 08:09:14 DEBUG Util.generateFecha:59 - generateFecha: FIN
16/may/2022 08:09:14 DEBUG QueryEstadoAgentes.generateQueryTotalTraspasos:339 - generateQueryTotalTraspasos: query:  SELECT   /*+ PARALLEL(8) */ ca.COD_CA_ISO, count(1) CONTADOR   FROM     snsalud.registro_operaciones r, snsalud.registro_operaciones r2, snsalud.desglose_agentes da, snsalud.ca_prestacion_servicio cap, snsalud.comunidades_autonomas ca  WHERE r.FECHA_OPERACION BETWEEN TO_DATE('2020-05-14 00:00','YYYY-MM-DD HH24:MI') AND TO_DATE('2020-05-14 23:59','YYYY-MM-DD HH24:MI') AND      r.COD_TIPO_OPERACION        = 'A005'  AND      r2.COD_OPERACION            = r.COD_OPERACION_MAESTRA  AND      da.COD_AGENTE               = r2.COD_AGENTE_ORIGEN  AND      cap.COD_PRESTACION_SERVICIO = da.COD_PRESTACION_SERVICIO   AND      ca.COD_COMUNIDAD            = cap.COD_COMUNIDAD  GROUP BY ca.COD_CA_ISO 
16/may/2022 08:09:14 DEBUG QueryEstadoAgentes.generateQueryTotalTraspasos:340 - generateQueryTotalTraspasos: FIN
16/may/2022 08:09:30 DEBUG Info.getInfoBBDDTraspasosTotal:892 - getInfoBBDDTraspasosTotal: FIN
16/may/2022 08:09:30 DEBUG Info.getUnionInfo:667 - getUnionInfo: INICIO
16/may/2022 08:09:30 DEBUG Info.getUnionInfo:719 - getUnionInfo: FIN
16/may/2022 08:09:30 DEBUG InfoTraspasos.getInfoTraspasos:53 - getInfoTraspasos: numCambiosVisualizar: 3
16/may/2022 08:09:30 DEBUG InfoTraspasos.getInfoTraspasos:54 - getInfoTraspasos: numDeTraspasosXml:    0
16/may/2022 08:09:30 DEBUG InfoTraspasos.getInfoTraspasos:55 - getInfoTraspasos: salida.getError:      false
16/may/2022 08:09:30 DEBUG InfoTraspasos.getInfoTraspasos:56 - getInfoTraspasos: salida.getMsg:        
16/may/2022 08:09:30 DEBUG InfoTraspasos.getInfoTraspasos:57 - getInfoTraspasos: -------------------------------------
16/may/2022 08:09:30 DEBUG InfoTraspasos.getInfoTraspasos:58 - getInfoTraspasos: FIN
16/may/2022 08:09:30 DEBUG InfoTraspasos.viewInfoMapHorizontal:225 - sns.estadoagentes.mode.InfoEstados.viewInfoMapHorizontal: INICIO
16/may/2022 08:09:30 DEBUG InfoTraspasos.viewInfoMapHorizontal:302 - sns.estadoagentes.mode.InfoEstados.viewInfoMapHorizontal: FIN
16/may/2022 08:09:30 DEBUG InfoTraspasosNuevo.getInfoModificaciones:31 - getInfoModificaciones: INICIO
16/may/2022 08:09:30 DEBUG InfoTraspasosNuevo.getInfoModificaciones:32 - getInfoModificaciones: -------------------------------------
16/may/2022 08:09:30 DEBUG InfoTraspasosNuevo.getInfoBBDD:72 - getInfoBBDD: INICIO
16/may/2022 08:09:30 DEBUG Util.generateFecha:25 - generateFecha: INICIO
16/may/2022 08:09:30 DEBUG Util.generateFecha:58 - generateFecha: fecha: 20220515
16/may/2022 08:09:30 DEBUG Util.generateFecha:59 - generateFecha: FIN
16/may/2022 08:09:30 DEBUG QueryEstadoAgentes.generateQueryUsuariosModificados:19 - generateQueryUsuariosModificados: INICIO
16/may/2022 08:09:30 DEBUG Util.generateFecha:25 - generateFecha: INICIO
16/may/2022 08:09:30 DEBUG Util.generateFecha:58 - generateFecha: fecha: 2022-05-15
16/may/2022 08:09:30 DEBUG Util.generateFecha:59 - generateFecha: FIN
16/may/2022 08:09:30 DEBUG QueryEstadoAgentes.generateQueryUsuariosModificados:61 - generateQueryUsuariosModificados: query:  SELECT /*+ PARALLEL(8) */ R.COD_AGENTE_ORIGEN,  DP.NOMBRE, DP.APELLIDO1, DP.APELLIDO2,  TO_CHAR(dp.FECHA_NAC, 'dd/mm/yyyy') FECHA_NAC,  DP.COD_SEXO SEXO,  DP.DNI_NIE,  DC.NAF, DC.NAF_TITULAR, H.*  FROM  snsalud.historico_mod_usuarios h, snsalud.registro_operaciones r,  SNSALUD.DATOS_PERSONALES DP, SNSALUD.DATOS_COBERTURA DC  WHERE H.COD_USUARIO_SNS = DP.COD_USUARIO_SNS AND H.COD_USUARIO_SNS =  DC.COD_USUARIO_SNS  AND H.COD_TIPO_MODIFICACION = 0  AND H.FECHA_APLICACION_SOLICITUD between to_date('2020-05-14 00:00','YYYY-MM-DD HH24:MI') AND TO_DATE('2020-05-14 23:59','YYYY-MM-DD HH24:MI') AND  (   h.campos_afectados LIKE '%nombre<%'        OR h.campos_afectados LIKE '%apel%'        OR h.campos_afectados LIKE '%apel%'        OR h.campos_afectados LIKE '%sexo%'        OR h.campos_afectados LIKE '%fecha_nac%'        OR h.campos_afectados LIKE '%dni<%'        OR h.campos_afectados LIKE '%naf_titular%'        OR h.campos_afectados LIKE '%naf<%'       )  AND R.COD_OPERACION_MAESTRA = H.COD_OPERACION  AND R.FECHA_OPERACION between to_date('2020-05-14 00:00','YYYY-MM-DD HH24:MI') AND TO_DATE('2020-05-14 23:59','YYYY-MM-DD HH24:MI') AND R.COD_TIPO_OPERACION in ('A003','A006','A007')  AND R.COD_AGENTE_ORIGEN not in ('99')  AND not exists (Select 'X' from snsalud.registro_operaciones r2  where R2.COD_OPERACION_MAESTRA = R.COD_OPERACION_MAESTRA and R2.COD_TIPO_OPERACION = 'A005') 
16/may/2022 08:09:30 DEBUG QueryEstadoAgentes.generateQueryUsuariosModificados:62 - generateQueryUsuariosModificados: FIN
16/may/2022 08:09:39 DEBUG InfoTraspasosNuevo.getInfoBBDD:639 - getInfoBBDD: FIN
16/may/2022 08:09:39 DEBUG InfoTraspasosNuevo.getInfoModificaciones:41 - getInfoModificaciones: numCambiosVisualizar: 3
16/may/2022 08:09:39 DEBUG InfoTraspasosNuevo.getInfoModificaciones:42 - getInfoModificaciones: numDeTraspasosXml:    0
16/may/2022 08:09:39 DEBUG InfoTraspasosNuevo.getInfoModificaciones:43 - getInfoModificaciones: salida.getError:      false
16/may/2022 08:09:39 DEBUG InfoTraspasosNuevo.getInfoModificaciones:44 - getInfoModificaciones: salida.getMsg:        
16/may/2022 08:09:39 DEBUG InfoTraspasosNuevo.getInfoModificaciones:45 - getInfoModificaciones: -------------------------------------
16/may/2022 08:09:39 DEBUG InfoTraspasosNuevo.getInfoModificaciones:46 - getInfoModificaciones: FIN
16/may/2022 08:09:39 DEBUG EstadoAgentesHelper.contarTresMas:31 - sns.estadoagentes.model.EstadoAgentesHelper.contarModificaciones: INICIO
16/may/2022 08:09:39 DEBUG EstadoAgentesHelper.contarTresMas:60 - sns.estadoagentes.model.EstadoAgentesHelper.contarModificaciones: FIN
16/may/2022 08:09:39 DEBUG InfoTraspasos.getInfoTraspasos:32 - getInfoTraspasos: INICIO
16/may/2022 08:09:39 DEBUG InfoTraspasos.getInfoTraspasos:33 - getInfoTraspasos: -------------------------------------
16/may/2022 08:09:39 DEBUG InfoTraspasos.getInfoBBDD:82 - getInfoBBDD: INICIO
16/may/2022 08:09:39 DEBUG QueryEstadoAgentes.generateQueryCambiosTraspasos:165 - generateQueryCambiosTraspasos: INICIO
16/may/2022 08:09:39 DEBUG Util.generateFecha:25 - generateFecha: INICIO
16/may/2022 08:09:39 DEBUG Util.generateFecha:58 - generateFecha: fecha: 2022-05-15
16/may/2022 08:09:39 DEBUG Util.generateFecha:59 - generateFecha: FIN
16/may/2022 08:09:39 DEBUG QueryEstadoAgentes.generateQueryCambiosTraspasos:201 - generateQueryCambiosTraspasos: query:  SELECT /*+ PARALLEL(8) */ replace(replace(h2.valor_solicitud,'<valor>',''),'</valor>','') ca_actual,replace(replace(h2.valor_anterior,'<valor>',''),'</valor>','') ca_anterior, h.*,  dp.NOMBRE, dp.APELLIDO1, dp.APELLIDO2, dp.COD_SEXO, TO_CHAR(dp.FECHA_NAC, 'dd/mm/yyyy') FECHA  FROM  snsalud.registro_operaciones r, snsalud.historico_mod_usuarios h , snsalud.historico_mod_usuarios h2, snsalud.datos_personales dp  WHERE r.FECHA_OPERACION BETWEEN TO_DATE('2020-05-14 00:00','YYYY-MM-DD HH24:MI') AND TO_DATE('2020-05-14 23:59','YYYY-MM-DD HH24:MI') AND   h.COD_USUARIO_SNS    = dp.COD_USUARIO_SNS  AND   r.COD_TIPO_OPERACION = 'A005'  AND   h.COD_OPERACION      = r.COD_OPERACION_MAESTRA  AND   h2.COD_OPERACION     = r.COD_OPERACION  AND replace(replace(h2.valor_solicitud,'<valor>',''),'</valor>','') <> '21'  AND  (   h.campos_afectados LIKE '%nombre<%'        OR h.campos_afectados LIKE '%apel%'        OR h.campos_afectados LIKE '%apel%'        OR h.campos_afectados LIKE '%sexo%'        OR h.campos_afectados LIKE '%fecha_nac%'        OR h.campos_afectados LIKE '%dni<%'        OR h.campos_afectados LIKE '%naf_titular%'        OR h.campos_afectados LIKE '%naf<%'       )  ORDER BY 1 
16/may/2022 08:09:39 DEBUG QueryEstadoAgentes.generateQueryCambiosTraspasos:202 - generateQueryCambiosTraspasos: FIN
16/may/2022 08:09:39 DEBUG InfoTraspasos.getInfoBBDD:193 - getInfoBBDD: FIN
16/may/2022 08:09:39 DEBUG Info.getInfoBBDDTraspasosTotal:871 - getInfoBBDDTraspasosTotal: INICIO
16/may/2022 08:09:39 DEBUG QueryEstadoAgentes.generateQueryTotalTraspasos:317 - generateQueryTotalTraspasos: INICIO
16/may/2022 08:09:39 DEBUG Util.generateFecha:25 - generateFecha: INICIO
16/may/2022 08:09:39 DEBUG Util.generateFecha:58 - generateFecha: fecha: 2022-05-15
16/may/2022 08:09:39 DEBUG Util.generateFecha:59 - generateFecha: FIN
16/may/2022 08:09:39 DEBUG QueryEstadoAgentes.generateQueryTotalTraspasos:339 - generateQueryTotalTraspasos: query:  SELECT   /*+ PARALLEL(8) */ ca.COD_CA_ISO, count(1) CONTADOR   FROM     snsalud.registro_operaciones r, snsalud.registro_operaciones r2, snsalud.desglose_agentes da, snsalud.ca_prestacion_servicio cap, snsalud.comunidades_autonomas ca  WHERE r.FECHA_OPERACION BETWEEN TO_DATE('2020-05-14 00:00','YYYY-MM-DD HH24:MI') AND TO_DATE('2020-05-14 23:59','YYYY-MM-DD HH24:MI') AND      r.COD_TIPO_OPERACION        = 'A005'  AND      r2.COD_OPERACION            = r.COD_OPERACION_MAESTRA  AND      da.COD_AGENTE               = r2.COD_AGENTE_ORIGEN  AND      cap.COD_PRESTACION_SERVICIO = da.COD_PRESTACION_SERVICIO   AND      ca.COD_COMUNIDAD            = cap.COD_COMUNIDAD  GROUP BY ca.COD_CA_ISO 
16/may/2022 08:09:39 DEBUG QueryEstadoAgentes.generateQueryTotalTraspasos:340 - generateQueryTotalTraspasos: FIN
16/may/2022 08:09:39 DEBUG Info.getInfoBBDDTraspasosTotal:892 - getInfoBBDDTraspasosTotal: FIN
16/may/2022 08:09:39 DEBUG Info.getUnionInfo:667 - getUnionInfo: INICIO
16/may/2022 08:09:39 DEBUG Info.getUnionInfo:719 - getUnionInfo: FIN
16/may/2022 08:09:39 DEBUG InfoTraspasos.getInfoTraspasos:53 - getInfoTraspasos: numCambiosVisualizar: 3
16/may/2022 08:09:39 DEBUG InfoTraspasos.getInfoTraspasos:54 - getInfoTraspasos: numDeTraspasosXml:    0
16/may/2022 08:09:39 DEBUG InfoTraspasos.getInfoTraspasos:55 - getInfoTraspasos: salida.getError:      false
16/may/2022 08:09:39 DEBUG InfoTraspasos.getInfoTraspasos:56 - getInfoTraspasos: salida.getMsg:        
16/may/2022 08:09:39 DEBUG InfoTraspasos.getInfoTraspasos:57 - getInfoTraspasos: -------------------------------------
16/may/2022 08:09:39 DEBUG InfoTraspasos.getInfoTraspasos:58 - getInfoTraspasos: FIN
16/may/2022 08:09:39 DEBUG EstadoAgentesHelper.contarTotal:71 - sns.estadoagentes.mode.EstadoAgentesHelper.contarTotal: INICIO
16/may/2022 08:09:39 DEBUG EstadoAgentesHelper.contarTotal:100 - sns.estadoagentes.mode.InfoEstados.viewInfoMapHorizontal: FIN
16/may/2022 08:09:39 DEBUG EstadoAgentesHelper.contarTresMas:31 - sns.estadoagentes.model.EstadoAgentesHelper.contarModificaciones: INICIO
16/may/2022 08:09:39 DEBUG EstadoAgentesHelper.contarTresMas:60 - sns.estadoagentes.model.EstadoAgentesHelper.contarModificaciones: FIN
16/may/2022 08:09:39 DEBUG EstadoAgentesHelper.getDesbloqueos:178 - INICIO
16/may/2022 08:09:39 DEBUG Util.generateFecha:25 - generateFecha: INICIO
16/may/2022 08:09:39 DEBUG Util.generateFecha:58 - generateFecha: fecha: 2022-05-15
16/may/2022 08:09:39 DEBUG Util.generateFecha:59 - generateFecha: FIN
16/may/2022 08:09:39 DEBUG EstadoAgentesHelper.getDesbloqueos:198 - query:       SELECT  /*+ PARALLEL(8) */ ca.COD_CA_ISO, count(1) CONTADOR   FROM 	  snsalud.TRASPASOS_LISTA_BLANCA tb, snsalud.desglose_agentes da, snsalud.CA_PRESTACION_SERVICIO cap, snsalud.comunidades_autonomas ca   WHERE    tb.FECHA_REALIZADO between to_date('2020-05-14 00:00','YYYY-MM-DD HH24:MI') AND TO_DATE('2020-05-14 23:59','YYYY-MM-DD HH24:MI') AND      da.COD_AGENTE              = tb.COD_AGENTE_SOLICITANTE   AND      DA.COD_PRESTACION_SERVICIO <> 17   AND      cap.COD_PRESTACION_SERVICIO = da.COD_PRESTACION_SERVICIO   AND      ca.COD_COMUNIDAD            = cap.COD_COMUNIDAD  GROUP BY ca.COD_CA_ISO  ORDER BY ca.COD_CA_ISO ASC 
16/may/2022 08:09:39 DEBUG EstadoAgentesHelper.getDesbloqueos:227 - FIN
16/may/2022 08:09:39 DEBUG EstadoAgentesHelper.getBloqueos:262 - INICIO
16/may/2022 08:09:39 DEBUG Util.generateFecha:25 - generateFecha: INICIO
16/may/2022 08:09:39 DEBUG Util.generateFecha:58 - generateFecha: fecha: 2022-05-15
16/may/2022 08:09:39 DEBUG Util.generateFecha:59 - generateFecha: FIN
16/may/2022 08:09:39 DEBUG EstadoAgentesHelper.getBloqueos:282 - query:       SELECT    /*+ PARALLEL(8) */ ca.COD_CA_ISO, count(1) CONTADOR   FROM     snsalud.TRASPASOS_LISTA_NEGRA tn, snsalud.desglose_agentes da, snsalud.CA_PRESTACION_SERVICIO cap, snsalud.comunidades_autonomas ca   WHERE    tn.ACTIVO = 1    AND  tn.FECHA_PETICION between to_date('2020-05-14 00:00','YYYY-MM-DD HH24:MI') AND TO_DATE('2020-05-14 23:59','YYYY-MM-DD HH24:MI') AND      da.COD_AGENTE              = tn.COD_AGENTE_SOLICITANTE    AND      cap.COD_PRESTACION_SERVICIO = da.COD_PRESTACION_SERVICIO   AND      ca.COD_COMUNIDAD            = cap.COD_COMUNIDAD  GROUP BY ca.COD_CA_ISO  ORDER BY ca.COD_CA_ISO ASC 
16/may/2022 08:09:39 DEBUG EstadoAgentesHelper.getBloqueos:311 - FIN
16/may/2022 08:09:39 DEBUG EstadoAgentesHelper.getUsuarios:347 - INICIO
16/may/2022 08:09:39 DEBUG Util.generateFecha:25 - generateFecha: INICIO
16/may/2022 08:09:39 DEBUG Util.generateFecha:58 - generateFecha: fecha: 2022-05-15
16/may/2022 08:09:39 DEBUG Util.generateFecha:59 - generateFecha: FIN
16/may/2022 08:09:39 DEBUG EstadoAgentesHelper.getUsuarios:370 - query:       Select  /*+ PARALLEL(8) */ ca.COD_CA_ISO, count(1) CONTADOR     from   snsalud.historico_mod_usuarios h, snsalud.registro_operaciones r, snsalud.desglose_agentes da, snsalud.CA_PRESTACION_SERVICIO cap, snsalud.comunidades_autonomas ca   where  h.FECHA_APLICACION_SOLICITUD between to_date('2020-05-14 00:00','YYYY-MM-DD HH24:MI') AND TO_DATE('2020-05-14 23:59','YYYY-MM-DD HH24:MI') and H.COD_TIPO_MODIFICACION = 4   and R.COD_OPERACION = H.COD_OPERACION  and R.COD_TIPO_OPERACION in ('A006','A007','A008')  AND da.COD_AGENTE = R.COD_AGENTE_ORIGEN  AND da.COD_PRESTACION_SERVICIO <> 17  AND cap.COD_PRESTACION_SERVICIO = da.COD_PRESTACION_SERVICIO   AND ca.COD_COMUNIDAD = cap.COD_COMUNIDAD  GROUP BY ca.COD_CA_ISO  ORDER BY ca.COD_CA_ISO ASC 
16/may/2022 08:52:56 DEBUG EstadoAgentesHelper.getUsuarios:399 - FIN
16/may/2022 08:52:56 DEBUG EstadoAgentesHelper.pintarTraspasosNuevos:429 - sns.estadoagentes.model.InfoTraspasosNuevo.viewInfoMapHorizontal: INICIO
16/may/2022 08:52:57 DEBUG EstadoAgentesHelper.pintarTraspasosNuevos:503 - sns.estadoagentes.model.InfoTraspasosNuevo.viewInfoMapHorizontal: FIN
16/may/2022 08:52:57 DEBUG InfoTraspasosBusquedaAproximada.getInfoTraspasos:39 - InfoTraspasosBusquedaAproximada.getInfoTraspasos: INICIO
16/may/2022 08:52:57 DEBUG InfoTraspasosBusquedaAproximada.getInfoTraspasos:40 - InfoTraspasosBusquedaAproximada.getInfoTraspasos: -------------------------------------
16/may/2022 08:52:57 DEBUG InfoTraspasosBusquedaAproximada.getInfoBBDD:89 - InfoTraspasosBusquedaAproximada.getInfoBBDD: INICIO
